업체명,맛,양,배달,주문메뉴,상세리뷰
남경중화요리-남대문시장점,1,5,5,"
            혼밥 메뉴 1 깐풍기 ＋ 볶음밥 ＋ 면류/1(면류 선택(짜장),김치 선택(김치 필요함)),볶음짬뽕/1
          ","볶음밥 냄새납니다
반송 기다리는 중인데 졸려서 자야겠습니다
바쁜시간이라 바로 가지러 못가니 전화하면 1층으로 내려오랍니다
조리 후 배달까지 20분 걸렸으니 반품 위해 40분 기다렸으면 된거죠???
숙소 체크아웃시 프론트에 얘기해 놓을테니 늦더라도 꼭 맛보세요
환불이나 배상 요구한적 없습니다
그러니 어쩌고 저쩌고 전화하지 마세요
배고파서 편의점 음식먹고 잡니다"
남경중화요리-남대문시장점,5,5,1,"
            짜장면/1,삼선짬뽕/1,탕수육/1(탕수육 사이즈 선택(소))
          ","짜장면색이 좀 흐린거같더니 맛도 조금 밍숭맹숭?한데 호불호가 있으니..그냥 제 개인적인 생각입니다
짬뽕은 진짜로 좋은재료 많이 넣어주신거 같아요 맛있습니다 오징어가 조금 들어있으면 더 맛있을꺼같습니다
탕수육은 부드럽고 바사하고 다 좋았어요
한가지 건의 드리고싶은건 양파와 춘장이 안오네요
저는 당연히 오는거라 생각했는데 단무지만 와서 조금 당황했지만 담에는 요청사항에 쓰면 보내주세요~"
남경중화요리-남대문시장점,1,1,4,"
            쟁반짜장/1,볶음밥/1(곱배기 추가 선택(곱배기 추가))
          ",도착도안랬는데 무슨리뷰를 쓰라고 도착예정시간이 훨씬지나고있고 면시켰는데 뭐하자는거?
남경중화요리-남대문시장점,4,3,5,"
            탕수육 1셋트（미니 탕수육＋옛날짜장2）/1(셋트 곱배기 선택(추가 안함))
          ",양이 조금적어요ㅠ 그래도 맛있게 잘먹었습니다
남경중화요리-남대문시장점,4,4,5,"
            짬뽕밥/1,돈까스짜장면/1
          ",맛  배달  양   다좋앗네요  잘먹었습니다
남경중화요리-남대문시장점,5,5,1,"
            혼밥 메뉴 1 깐풍기 ＋ 볶음밥 ＋ 면류/1(면류 선택(짬뽕),김치 선택(김치 필요없음))
          ",맛이있어요 좋아요
남경중화요리-남대문시장점,1,2,5,"
            탕수육 3셋트（미니 탕수육＋짬뽕2）/1(셋트 곱배기 선택(추가 안함))
          ","맛있다고 왜 그러시는지 잘모르겠어요.
다들 알바분이신지..
오징어 상태도 두 개가 다르고
탕수육 돼지 잡내가 너무 심해요
평소 음식 안가리고 곱창 선지 등등 잘먹는데도 불구하고
왠만하면 다 모르고 먹는데 
탕수육은 한입먹고 내려놨어요.  냄새가 너무 심해서..
다시 시키지는 않을 것 같아요."
남경중화요리-남대문시장점,5,5,5,"
            탕수육 1셋트（미니 탕수육＋옛날짜장2）/1(셋트 곱배기 선택(두구릇 곱배기 추가))
          ","집이 회현이라 가끔 시켜먹는데 오늘
동생집에 놀러와서 간만에 중식 야식 달렸어요ㅋㅋ
아주 맛있고 배부른 식사였습니다! 
짜장에 집 고추가루뿌려서 ㅋㅋ
매콤하게 잘 먹었어요
배달 기사님도 너무 친절하시구..

감사드려요^^*"
남경중화요리-남대문시장점,5,5,5,"
            쟁반짜장/1,삼선차돌짬뽕/1,양장피/1
          ","진짜 맛잇게 잘먹었어요. 
재료 풍부하고 정말 고급진 맛."
남경중화요리-남대문시장점,5,5,5,"
            쟁반짜장/2,콜라/2
          ","맛있게 잘 먹었습니다 ㅎㅎ
면이 다른곳에 비해 좀 푹 익은 감이 있긴 했지만 만족스럽게 먹었어용🥰🥰"
남경중화요리-남대문시장점,5,5,5,"
            짜장면/1,돈까스짜장면/1
          ",배달도 빠르고 맛도 무난해요 새벽에 배고플때 최고임
남경중화요리-남대문시장점,5,5,5,"
            혼밥 메뉴 3 사천탕＋ 볶음밥 ＋ 면류/1(면류 선택(짜장),김치 선택(김치 필요함))
          ","사천탕 까지 쓰여있어서 탕인줄 알았는데 
탕수육이었네요
이게 웬 횡제"
남경중화요리-남대문시장점,5,5,5,"
            짜장면/3,짬뽕/2
          ","짬뽕 국물과 향 정말 좋았네요
비오는날 국물생각나 퇴근 전 사무실에서
팀원들과 저녁먹고..처음엔 가까운곳 찾아 주문해
보았는데 진짜 맛있어서 단골 되었네요~
사진을 못찍어 아쉽구요
짜장도 맛있는데 짬뽕국물이 짜지않고 향긋해요  ㅎㅎ"
남경중화요리-남대문시장점,5,5,5,"
            혼밥 메뉴 6 깐풍육 ＋ 볶음밥 ＋ 면류/1(면류 선택(짬뽕),김치 선택(김치 필요함))
          ",배달도 빠르고 양도 많도 정말 맛있어요! 양은 너무 ㅁ많아서 반도 못먹었네요 ㅎㅎ
남경중화요리-남대문시장점,5,5,3,"
            혼밥 메뉴 1 깐풍기 ＋ 볶음밥 ＋ 면류/1(면류 선택(짬뽕),김치 선택(김치 필요없음))
          ",정말 맛있게 먹었습니다 사업번창하세요
남경중화요리-남대문시장점,5,3,5,"
            볶음밥/1
          ",너무재밋잇서요최고입니다
남경중화요리-남대문시장점,5,5,5,"
            탕수육 5셋트（미니 탕수육＋볶음밥＋짬뽕）/1(볶음밥／짬뽕 곱배기 선택(짬뽕 곱배기 추가)),돈까스짜장면/1,돈까스짬뽕/1
          ","역시 남경맛집!!👍
서비스만두가 읍어서 애들이 좌절해쏘요... ㅜㅜ"
남경중화요리-남대문시장점,5,5,5,"
            혼밥 메뉴 3 사천탕＋ 볶음밥 ＋ 면류/1(면류 선택(짜장),김치 선택(김치 필요없음))
          ","사진을 늘 까먹고 안 찍는다...
이틀연속 시켜먹었다
이틀연속 20분 먼저 도칙해서 만족
첫날은 짬뽕밥에 탕짜면
오늘은 혼밥 사천탕/볶밥/짜장면
만족했고 짬뽕국물 싸이드 써비스 
사장님 나이스 터치!!!!"
남경중화요리-남대문시장점,5,5,4,"
            혼밥 메뉴 1 깐풍기 ＋ 볶음밥 ＋ 면류/1(면류 선택(짬뽕),김치 선택(김치 필요함))
          ","사진을 못찍어서 댓글만남깁니다..
혼밥세트 최곱니다.. 짬뽕도 너무맛잇고 짜장면도 너무맛잇엇어요!!
깐풍기랑 볶음밥은 길말할것도 없이 환상의 케미입니다"
남경중화요리-남대문시장점,4,4,5,"
            삼선차돌짬뽕/1,공기밥/1
          ",잘 먹었습니다 요청사항 반영되서 좋아요
남경중화요리-남대문시장점,4,5,5,"
            삼선차돌짬뽕/1,탕수육/1(탕수육 사이즈 선택(소))
          ",양도 많고 짬뽕은 맛있어요. 그런데 탕수육은 어떻게 된건지 식어있고 맛도 좀... 짬뽕은 추천해요.
남경중화요리-남대문시장점,3,5,5,"
            탕짜면/1(곱배기 추가 선택(곱배기 추가))
          ",새벽에 먹기 좋은 중국집임에는 틀림없다.
남경중화요리-남대문시장점,5,5,5,"
            탕짬면/1(곱배기 추가 선택(곱배기 추가)),돈까스짜장면/1,돈까스짬뽕/1,물냉면/1
          ",군만두가 세모모양으로 바뀌었어요 ㅎㅎ 냉면도 맛났어요^^ 이쉽다면 짬뽕 곱배기가 일반이랑 국물양이 같다라구요 그래서 부족했어요 ㅠㅠ 담엔 넉넉히 부탁드려요^^
남경중화요리-남대문시장점,5,5,5,"
            깐풍기볶음밥/1
          ",정말 최고의 맛집이라고는 할 수 없으나 새벽에 이 정도의 퀄리티의 음식을 맛볼 수 있다는 것에 큰 점수를 주고 싶었다. 양도 넉넉했고 음식의 온도도 따뜻했다. 배달 시간 역시 비가 오는 날씨였음에도 불구하고 알려주신 시간에 딱 맞춰서 와주시는 모습에 감동을 금치 못했다. 그리고 서비스로 주신 짬뽕 국물의 맛으로 미루어보아 짬뽕 역시 꽤 준수한 맛있을 것으로 예측된다. 앞으로 새벽에 배가 고프다면 난 꼭 이 집을 시켜 먹을 것이다.
남경중화요리-남대문시장점,1,1,5,"
            탕수육 0셋트（미니 탕수육＋옛날짜장）/1
          ","짬뽕 국물 부탁 드린다고 썼는데
짬뽕 국물은 없고 비닐에 머리카락만 잔뜩 주셨네요..ㅎ"
남경중화요리-남대문시장점,5,5,4,"
            탕짜면/2
          ",신속정확맛있음새벽이었는데도
남경중화요리-남대문시장점,4,4,5,"
            탕짜면/1(곱배기 추가 선택(곱배기 추가))
          ",맛있게 잘먹었습니다
남경중화요리-남대문시장점,5,5,5,"
            간짜장/1,쟁반짜장/1,볶짬면/1(곱배기 추가 선택(곱배기 추가)),돈까스짜장면/1
          ",쟁반짜장도 맛나고 돈까스 짜장은 막둥이 최애메뉴가 될꺼같아요~!
남경중화요리-남대문시장점,4,5,5,"
            짜장면/1(곱배기 추가 선택(곱배기 추가)),탕수육/1(탕수육 사이즈 선택(소))
          ","탕수육이 살짝 더 익어야 할꺼 같은데..
그래도 잘 먹었습니다."
남경중화요리-남대문시장점,5,5,4,"
            탕수육 0셋트（미니 탕수육＋옛날짜장）/1
          ",배달도 엄청 빠르고 엄청 맛있어요 굿
남경중화요리-남대문시장점,1,4,5,"
            해물볶음짜장/1
          ",해물은 양이많은데 간이좀 짜내요
남경중화요리-남대문시장점,4,5,5,"
            짜장면/1(곱배기 추가 선택(곱배기 추가)),짬뽕/1
          ","맛있어요~
더운데 빠른배달 감사합니다"
남경중화요리-남대문시장점,5,5,3,"
            탕짬면/1,콜라/1
          ","배달도 빠르고 맛있었어요!
면 뿔지 말라고 따로 포장해주시는 센스! 감사해요

아쉬운점은 짬봉 매콤하게 부탁드렸는데
그냥 맵게 해달라고 말씀드릴걸 그랬나봐요 ㅎㅎ
저에겐 아주아주 쬐끔 매콤했어용ㅠㅠ 그래도
맛있었습니다 감사해요! 

별점은 5개! 쾅쾅"
남경중화요리-남대문시장점,3,3,5,"
            간짜장/1,탕수육/1(탕수육 사이즈 선택(소)),고량주/2
          ",어 짬뽕 맛집이네 👍
남경중화요리-남대문시장점,4,5,1,"
            볶음밥/1(곱배기 추가 선택(곱배기 추가)),물만두/1,사이다/1
          ",잘 먹었어요. 맛있어요~
남경중화요리-남대문시장점,1,1,5,"
            고추짬뽕/1(곱배기 추가 선택(곱배기 추가))
          ",너무 맛없네요. 짬뽕인데 면은 따로와서 면에 국물이 베지도 않아서 면에 아무맛도 안 남. 그리고 오늘따라 짬뽕 건더기도 부실하고 국물도 오래 끓인 맛이 나요. 지난번에는 맛있게 먹었는데 이번에 너무 실망이네요. 고추짬뽕인데 하나도 안 매워요.
남경중화요리-남대문시장점,5,5,5,"
            고추짬뽕/1,해물볶음짜장/1
          ",이번엔 너무 매웠지만 그래도 맛있어요 고춧가루 말고 고추 로 맵게 해주시면 좋을듯
남경중화요리-남대문시장점,4,5,5,"
            혼밥 메뉴 6 깐풍육 ＋ 볶음밥 ＋ 면류/1(면류 선택(짬뽕),김치 선택(김치 필요함))
          ",배달이 엄청 빠르고 맛도 무난해서 한끼 잘때웠습니다
남경중화요리-남대문시장점,5,5,5,"
            고추짬뽕/1,해물볶음짜장/1
          ",정말 정말 너무 맛있었어요 덕분에 행복한 식사했어요 고추짬뽕 얼큰하니 맛있네요 고추가 좀 더 들어있었으면. 재료가 신선해요.
남경중화요리-남대문시장점,5,5,5,"
            깐쇼새우볶음밥/1
          ","요즘 두가지맛에 빠져서 3일에 한번꼴로시키네요ㅋㅋ
한번도 실망시킨적없는 맛집 감사합니다!:)"
남경중화요리-남대문시장점,5,5,5,"
            중국냉면/1(곱배기 추가 선택(곱배기 추가))
          ","신선하고 개운하고 좋아요! 근데 면은 옥수수국수 뿐이여서 아쉬워요!
땅콩소스 제거! 부탁드렸는데 따로 배달됐어요! 다음엔 꼭! 제거! 해주세요! 버려져요!"
남경중화요리-남대문시장점,5,5,5,"
            깐풍기볶음밥/1
          ","항상 맛있게 먹어요!! 또 재주문할게요!!
요청사항잘들어주셔서 감사합니다!"
남경중화요리-남대문시장점,5,5,5,"
            간짜장/2
          ",싱싱한 채소로 볶아낸 간짜장..아주 만족
남경중화요리-남대문시장점,5,5,5,"
            탕수육 0셋트（미니 탕수육＋옛날짜장）/1
          ",잘먹었습니다 !!!
남경중화요리-남대문시장점,5,5,5,"
            깐풍육볶음밥/1
          ","너무맛있게 잘먹었습니다!
이런알뜰세트가 있는지 이번에 알았어요♡"
남경중화요리-남대문시장점,5,5,5,"
            잡채밥/1,탕수육 0셋트（미니 탕수육＋옛날짜장）/1
          ",초초초스피드로 20분만에  문앞에 배달로 ~~~따끈한 탕수육과 담백한 잡채밥과 짜장면을  후다닥 먹어치웠네요~
남경중화요리-남대문시장점,2,5,5,"
            짬뽕/1,팔보채/1
          ","양 많아요. 배달 좋구요.
솔직히 짬뽕이 좀 맵기만 했고.... 팔보채는 약간 밍밍했어요.."
