업체명,맛,양,배달,주문메뉴,상세리뷰
뚜레쥬르-카페이태원역점,5,5,5,"
            고소한 흑임자크림빵/2,데일리우유식빵/1,엄마랑 장볼 때 먹던 그때 그 도나쓰（5개입）/1,그랑드카페 아이스아메리카노/1(사이즈선택(라지사이즈)),아이스카페라떼/1(사이즈선택(라지사이즈))
          ",정말 맛있어요~! 빵집중에 최고입니다!
뚜레쥬르-카페이태원역점,5,5,5,"
            딸기 생크림 소보로/1,겹겹이 연유크림 데니쉬/1,밤이 듬뿍 맘모스（대）/1,앙!호두 버터 샌드/1
          ",빠른배송 감사합니다♡♡
뚜레쥬르-카페이태원역점,5,5,5,"
            오리지널 크라상/1,그랑드카페 아메리카노（HOT）/1,카페라떼（HOT）/1,쁘띠 치즈머핀/1,쁘띠 초코머핀/1
          ",맛있개 잘 먹었습니다~~~
뚜레쥬르-카페이태원역점,5,5,5,"
            콥샐러드/1,돼지갈비고로케/1,매콤치킨커리고로케/1,햄&치즈누룽지 파니니/1
          ",배달 빠르고 뚜레쥬르 말해뭐하겟습니까
뚜레쥬르-카페이태원역점,5,5,5,"
            햄&포테이토샐러드샌드위치/1,NEW 김치고로케/1,낙엽소시지브레드/1,피자토스트/1,NEW어니언소시지포카치아/1
          ",서비스 짱입니덩 홍홍
뚜레쥬르-카페이태원역점,5,5,5,"
            페퍼로니 피자 토스트/1,마담 얼그레이 크림번/1,뚜레1번가 치킨치즈롤/1,소시지 갈릭 크림치즈 브레드/1
          ",맛있게 잘 먹었습니다!!!
뚜레쥬르-카페이태원역점,5,5,5,"
            햄치즈&에그샐러드샌드위치/1,미니햄치즈롤 （10개입／봉）/1,낙엽소시지브레드/1,분다버그 （핑크레이프푸르트）/1
          ",샌드위치 맛납니다 다른 빵들도 다 실하네요
뚜레쥬르-카페이태원역점,5,5,5,"
            돼지갈비고로케/1,뚜레1번가 치킨치즈롤/1,NEW 김치고로케/1,단짠 햄치즈 꿀번/1,뚜레쥬르가 만든 신선한 우유 （930ml）/1
          ",서비스로 주신 쿠키도 잘먹었습니다 맛있아요
뚜레쥬르-카페이태원역점,5,5,5,"
            단.계.감. 모닝롤 샌드위치/1,고구마 왔 슈（4개입）/1,황금파이만주/1,못난이 감자치즈（3개입）/1,카페라떼（HOT）/1
          ",맛있었어요 또 시킬게요
뚜레쥬르-카페이태원역점,5,5,5,"
            앙!호두 버터 샌드/1,황금파이만주/1,카라멜애플파이/1,못난이통팥소보로/1,크랜베리애플크림치즈/1,옥수수범벅/1
          ",감사합니당 잘먹을께용^^
뚜레쥬르-카페이태원역점,5,5,5,"
            연유콩떡빵/1,빵속에리얼초코/1,부드러운후레쉬크림샌드빵/1,연유버터라우겐/1,완두앙금빵/1
          ",맛있고 배달 매우 빨라요 굿 굿 베리 굿
뚜레쥬르-카페이태원역점,5,5,5,"
            순,식빵（대）/1,NEW 정통고로케/2,NEW 김치고로케/1,피자토스트/1
          ",좋아요 좋아요 좋아요
