업체명,맛,양,배달,주문메뉴,상세리뷰
규리네과일가게-종로점,5,5,5,"
            손질 하우스 꿀수박/1(사이즈 선택(400g)),규리네 9종 고급 과일도시락/1
          ",맛있어요ㅋㅋ아이들환장하고다먹었어요ㅠ서비스감사합니다^^
규리네과일가게-종로점,5,5,5,"
            손질 망고/1,손질 겨울 딸기 250g/1
          ",맛있어요...........
규리네과일가게-종로점,5,5,5,"
            규리네 옛날 과일사라다 （샐러드）/1,리얼 바나나 쥬스/1
          ",배달 지연 알림 받고 고민하다 기다렸어요. 꽤 오래 기다렸지만 기다린 보람이 있네요. 과일사라다 빼기도 가능하다고 알려주셔서 요청사항에 적었는데 그것도 잊지 않고 챙겨주셨어요. 잘먹었습니다~!
규리네과일가게-종로점,5,5,5,"
            규리네 9종 고급 과일도시락/1
          ",과일이 신선하고 맛있어요~ 배달도 빨라요
규리네과일가게-종로점,5,5,5,"
            규리네 6종 과일도시락/1,규리네 옛날 과일사라다 （샐러드）/1,손질 바나나 1개/2(메뉴 추가 선택(초코크림 추가))
          ",사라다 너무 맛있어서 놀랐어요 간도 딱맞고...겨울에 아침밥으로 먹기에 딱 좋을것가타요 양도 많고
규리네과일가게-종로점,5,5,5,"
            손질 꿀자몽/1(사이즈 선택(한개)),손질 배 （신고）/1,손질 바나나 1개/1
          ","자몽은 먹어보고 맛있어서 또 주문했고, 배가 맛있다는 리뷰 보고 주문해봤는데 진짜 시원하고 맛있네요. 서비스 과일도 감사합니다."
규리네과일가게-종로점,5,5,5,"
            규리네 9종 고급 과일도시락/2,규리네 옛날 과일사라다 （샐러드）/1,손질 바나나 1개/3(메뉴 추가 선택(초코크림 추가))
          ",맛있어요..토마토 안에 꿀을 집어 넜었는지 중간에 단맛이 맛있네요
규리네과일가게-종로점,5,5,5,"
            손질 겨울 딸기 250g/1,규리S 리얼 수제 개복숭아 에이드 1 보틀/1
          ",작은정성 감사히 잘 받았습니다
규리네과일가게-종로점,5,3,5,"
            규리네 6종 과일도시락/1,스테비아 방울토마토/1(사이즈 선택(약250g)),리얼 수제 미숫가루/1
          ","스테비아토마토 저번에 서비스주셔서 넘맛나서 토마토시켰어용ㅇ
완죤 꿀맛.진짜 이거 몰로만든거죵?ㅎㅎ
태어나서 토마토먹어본것중 젤달고맛나용
 ㅜ먹다가 사진찍었으요 ㅋㅋ
넘맛나유.ㅜㅜ"
규리네과일가게-종로점,5,5,5,"
            규리네 옛날 과일사라다 （샐러드）/1,손질 꿀자몽/1(사이즈 선택(반개))
          ",과일사라다 팬이에요!! 지이이이인짜 맛있어요!!!!
