,업체명,날짜,맛,양,배달,주문메뉴,상세리뷰
2592,주시브로스-그랑서울점,2021년 6월 14일,4,4,4,"
            쉬림프누들/1
          ",배송도 빠르고 맛있습니다. 입맛 없을 때 좋은 거 같아요.
2593,주시브로스-그랑서울점,2021년 6월 14일,5,5,5,"
            쉬림프누들/1
          ","재주문이에여!
맛있네영!
배달도 엄청 빠릅니다."
2594,주시브로스-그랑서울점,2021년 6월 11일,5,5,5,"
            비프스테이크/1
          ","재주문이예요! 먹어본 쉬림프 누들이랑 고민하다가 주문했어요.
배달 빠르네요~
양이 굉장이 많고 배불러요.
맛도 물론 있지만 저는 갠취로 쉬림프누들이 더 맛있는것 같아요!"
2595,주시브로스-그랑서울점,2021년 6월 7일,5,5,5,"
            쉬림프누들/1
          ","배달도 빠르고 맛있네요!
용기가 종이로 되어있어서 더 좋은 것 같아요!"
2596,주시브로스-그랑서울점,2021년 5월 13일,5,4,5,"
            비프스테이크/1,쉬림프 로제 파스타 샐러드/1
          ",파스타 먹고 싶어 시켰는데 맛있게 잘먹었어요. 익스프레스로 와서 뜨겁게 먹었어요. 비프 샐러드는 남자가 먹었는데 양이 살짝 아쉽다고 해서 다음에 추가옵션 해서 먹으라고 했어요. 까다로운 양반인데  맛있게 잘먹네요. 배달 용기가 먹고 버리기 좋네요.  최소주문 금액도 좋아요 혼자 먹을때가 많아서요.
2597,주시브로스-그랑서울점,2021년 5월 12일,4,2,4,"
            비프스테이크/3,아보카도生연어 샐러드/1(토핑 추가(삶은계란)),비프칠리버거/1
          ",양 좀 적어요~ 다이어트하기 좋을꺼 같아요
2598,주시브로스-그랑서울점,2021년 5월 5일,5,5,5,"
            장어스테이크/1(토핑 추가(치킨,쉬림프,삶은계란,계란후라이))
          ",맛도 배달도 너무 좋아요
2599,주시브로스-그랑서울점,2021년 5월 1일,5,5,5,"
            비프스테이크/1(토핑 추가(계란후라이),음료추가(자몽)),흑돼지스테이크/1(토핑 추가(삶은계란)),힘난다치즈버거/2,오렌지&애플 주스 （14oz）/1
          ",생각했던 것보다 양도 많고 맛있었어요
2600,주시브로스-그랑서울점,2021년 4월 29일,5,5,5,"
            비프스테이크/3
          ",지난 번보다 양은 좀 줄어든 듯 보이지만 맛은 있어요 양상추가 좀 더 있었으면 좋겠어요
2601,주시브로스-그랑서울점,2021년 4월 17일,5,5,5,"
            치킨스테이크/1,힘난다치킨버거/1,블루베리 주스 （14oz）/1
          ",좋아 ㅋㅋㅋㅋㅋㅋㅋ
2602,주시브로스-그랑서울점,2021년 4월 11일,5,5,5,"
            비프스테이크/1(토핑 추가(아보카도,생연어)),비프스테이크/1(토핑 추가(아보카도))
          ","맛도 양도 건강한느낌까지,"
2603,주시브로스-그랑서울점,2021년 3월 25일,5,5,5,"
            연어스테이크/1(음료추가(오렌지)),비프스테이크/1,라자냐 샐러드/1
          ",음식 맛있게 잘 먹었습니다
2604,주시브로스-그랑서울점,2021년 3월 22일,5,5,5,"
            쉬림프누들/1(토핑 추가(계란후라이)),아보카도치킨 샐러드/1
          ",맛있어요.  건강한 재료를 신선하게 준비해 주시는 것 같같아요 양도 많고 해서 잘 먹었습니다.  몸에도 좋을 듯 해서 많이 앞으로도 많이 주문할게요.  쉬림프 누들은 새우도 실하고 맛있었는데 배고픈 참에 먹느라 사진을 못찍었네요.  ㅠ
2605,주시브로스-그랑서울점,2021년 3월 20일,5,5,5,"
            씨푸드파스타 샐러드/1(토핑 추가(계란후라이))
          ",프라이 추가했어요~ 맛있습니다 👍🏻👍🏻
2606,주시브로스-그랑서울점,2021년 3월 20일,4,5,5,"
            비프스테이크/1(토핑 추가(아보카도)),카프레제 샐러드/1(토핑 추가(치킨))
          ","카프레제샐러드에 치킨추가해서 시켰더니 양이 딱 포만감 느껴질 정도로 좋더라구요~ 푸실리면은 그냥 그랬어요.
비프스테이크는 생각보다 좀 실망...아보카도 추가 안 시켰으면 아쉬웠을거같아요.

담번에는 다른 메뉴 시켜볼게요.
진짜 건강해지는 맛인건 분명해요. 제 스타일!!!"
2607,주시브로스-그랑서울점,2021년 3월 17일,4,2,5,"
            비프스테이크/1,비프스테이크/1(토핑 추가(비프))
          ","오늘은 담다 말았나요..
아니면 직원이 바뀐건가용"
2608,주시브로스-그랑서울점,2021년 3월 11일,5,4,4,"
            아보카도生연어 샐러드/1(토핑 추가(치킨)),아보카도生연어 샐러드/1
          ",연어샐러드에 닭가슴살 추가요! 소스가 엄청 특이한데 맛났어용
2609,주시브로스-그랑서울점,2021년 3월 4일,5,4,5,"
            비프크림파스타 샐러드/1,쉬림프 로제 파스타 샐러드/2,햄&치즈 샐러드/1(토핑 추가(치킨)),머쉬룸치즈버거/1(토핑추가(베이컨추가),음료추가(스프라이트))
          ","음식의 따뜻함이 남아있어서 식당에서 바로 먹는 느낌이였어요!
너무 맛있게 잘 먹었습니다~"
2610,주시브로스-그랑서울점,2021년 2월 27일,5,5,5,"
            비프스테이크/5,연어스테이크/1
          ",한끼 건강한 식사로 맛있는 듯
2611,주시브로스-그랑서울점,2021년 2월 26일,5,5,5,"
            비프스테이크/1
          ",항상 맛있어여 건강하고 든든한맛~~~ 요청사항에 포크 빼달라했는데 같이 왔더라구여ㅜㅜ담엔 잘 읽고 빼주세여~~
2612,주시브로스-그랑서울점,2021년 2월 24일,5,5,5,"
            비프스테이크/1(음료추가(자몽)),힘난다치즈버거/1
          ",햄버거맛이 쥑여주네요!! 넘맛있어서 더먹고싶네요! 다음엔 다시 시킬께요!
2613,주시브로스-그랑서울점,2021년 2월 24일,4,4,4,"
            아보카도生연어 샐러드/1(음료추가(오렌지))
          ",아보카도생연어샐러드 재료가 신선했습니다. 와사비간장소스가 있었으면   더맛있을것 같습니다.
2614,주시브로스-그랑서울점,2021년 2월 19일,5,5,5,"
            연어스테이크/1,비프스테이크/1,아보카도生연어 샐러드/1,케일 주스 （14oz）/1
          ",배달도 빠르고 맛있어요! 다만 수퍼보울 샐러드 소스 흘러서 그것만 개선 해주시면 될 것 같습니다!
2615,주시브로스-그랑서울점,2021년 2월 18일,5,5,5,"
            비프스테이크/1,햄&치즈 샐러드/1
          ",맛있어요 건강해지는맛
2616,주시브로스-그랑서울점,2021년 2월 17일,5,5,5,"
            비프스테이크/1
          ",추천입니다 맛나게잘먹었어요
2617,주시브로스-그랑서울점,2021년 2월 17일,5,5,5,"
            비프스테이크/1,쉬림프누들/1(토핑 추가(쉬림프)),아보카도生연어 샐러드/1(토핑 추가(생연어)),카프레제 샐러드/1,햄&치즈 샐러드/1,아보카도치킨 샐러드/2,오렌지&애플 주스 （14oz）/3,당근&비트 주스 （14oz）/1,파인애플&애플 주스 （14oz）/1,패스트리스토어 （270ml）/1,프로틴 블루베리 （14oz）/1
          ",포장 잘 와서 잘 먹었어요
2618,주시브로스-그랑서울점,2021년 2월 15일,5,5,5,"
            쉬림프누들/1(토핑 추가(삶은계란)),아보카도生연어 샐러드/1(토핑 추가(삶은계란))
          ",맛있어요!:) 다음에 가볍게 먹고싶을 때 또 주문할게요~
2619,주시브로스-그랑서울점,2021년 2월 7일,5,5,5,"
            비프스테이크/1(음료추가(스프라이트)),쉬림프누들/1
          ",너무 맛있어요!!!! 가격은 좀 나가긴 하지만 야채만 가득한 샐러드에 질리셨다면 쉬림프누들을 추천합니다ㅎㅎ
2620,주시브로스-그랑서울점,2021년 2월 2일,4,2,5,"
            비프스테이크/1,카프레제 샐러드/1
          ",리뷰 원래 정말 좋게 잘 쓰는데요 스테이크 고기몇점 얹어 놓으시고 밥으로 차있는거보고 놀랐어요 밥도 찬밥같아요ㅜ ㅜ 샐러드가 반인줄알면 따로 안시킬걸 그랬어요 샐러드가 더 맛있어요
2621,주시브로스-그랑서울점,2021년 1월 29일,5,5,5,"
            비프스테이크/1
          ",처음 주문했데 맛 괜찮아요~^^
2622,주시브로스-그랑서울점,2021년 1월 29일,4,5,5,"
            비프스테이크/1
          ",맛잇어요 저는 잘먹어서 양이 좀 부족햇는데 다이어트하는분한텐 딱일듯
2623,주시브로스-그랑서울점,2021년 1월 23일,5,5,5,"
            연어스테이크/1(음료추가(자몽))
          ","다이어트 하는자로썬 진짜 최고의 푸드지요
채소도 싱싱하고 우선 따뜻해서 먹기 좋았습니다"
2624,주시브로스-그랑서울점,2021년 1월 8일,5,5,5,"
            케일 주스 （14oz）/1,딸기 주스 （14oz）/1,패스트리스토어 （270ml）/3
          ",배달 잘 해주셔서 감사합니다
2625,주시브로스-그랑서울점,2021년 1월 8일,5,5,5,"
            아보카도生연어 샐러드/2,패스트리스토어 （270ml）/2,프로틴 블루베리 （14oz）/1
          ",배달 잘 해주셔서 감사합니다
2626,주시브로스-그랑서울점,2021년 1월 6일,4,4,4,"
            비프스테이크/1
          ",맛있어요 건강한맛~소스가 더 있었으면 하네요
2627,주시브로스-그랑서울점,2021년 1월 5일,5,5,5,"
            비프스테이크/1,씨푸드파스타 샐러드/1(토핑 추가(치킨)),아보카도生연어 샐러드/1
          ",든든하고 맛있어요~ 배달도 빠르고 굳굳
2628,주시브로스-그랑서울점,2021년 1월 1일,5,5,5,"
            아보카도生연어 샐러드/1(토핑 추가(생연어))
          ","홈파티 때 주문시켜 와인과 함께 너무 맛있게 먹었습니다
연어를 더 추가해서 먹는 게 좋을 거 같고,
시간이 오래 지나면 살짝 비려지지만 바로 먹었을 땐 비린내도 없었어요! 그리고 배달이 너무 빨라서 받으러 내려가는 제가 오히려 늦었네요 :)
(이쪽 지역 호텔에서 숙박하시는 분들 드시면 좋을 거 같아요)"
2629,주시브로스-그랑서울점,2020년 12월 29일,5,5,5,"
            연어스테이크/1,과일&치즈 샐러드/1,오렌지&애플 주스 （14oz）/1,딸기 주스 （14oz）/1
          ",정말 맛있었습니당 감사합니다
2630,주시브로스-그랑서울점,2020년 12월 28일,2,4,5,"
            아보카도生연어 샐러드/1
          ",연어가 싱싱하지 않은것 같아요
2631,주시브로스-그랑서울점,2020년 12월 26일,5,5,5,"
            쉬림프누들/1(토핑 추가(쉬림프,삶은계란)),비프스테이크/1(토핑 추가(쉬림프,아보카도)),비프스테이크/1(토핑 추가(삶은계란,아보카도)),비프스테이크/1(토핑 추가(비프,삶은계란))
          ","처음 시켜먹어보고  넘 많있어서 두번째 시켜먹어용
종종 시켜먹을듯용  푸짐하고 맛있고 좋아용"
2632,주시브로스-그랑서울점,2020년 12월 24일,5,3,3,"
            연어스테이크/1(토핑 추가(계란후라이))
          ","맛은 진짜 있어요
근데 연어 너무 작아요...
가격이 비싼건 아니지만 연어나 총 양이 너무 작아 
토핑 추가는 꼭해야 할 것같어요
30분내로 배달이였는데 배달도 너무 오래걸렸고요"
2633,주시브로스-그랑서울점,2020년 12월 24일,5,5,5,"
            힘난다치즈버거/1,베이컨치즈버거/1
          ",맛있게 잘 먹었어요~감사합니다^^
2634,주시브로스-그랑서울점,2020년 12월 23일,5,4,5,"
            비프스테이크/1(토핑 추가(아보카도)),비프스테이크/1(토핑 추가(삶은계란)),연어스테이크/1(토핑 추가(쉬림프)),쉬림프누들/1(토핑 추가(치킨))
          ",드레싱이랑 보리밥(?) 이랑 생각보다 너무 잘 어울려서 맛있게 먹었어요
2635,주시브로스-그랑서울점,2020년 12월 22일,5,5,5,"
            치킨스테이크/1,아보카도치킨 샐러드/1,과일&치즈 샐러드/2
          ",맛있고 배달도 빨리 해주셨어요!
2636,주시브로스-그랑서울점,2020년 12월 22일,5,5,5,"
            쉬림프누들/1,치킨스테이크/1,아보카도生연어 샐러드/1
          ","일하는 중에 급하게 먹니라고 새우 사진밖에 못찍었네요,, 장이 안좋아서 샐러드 시켜먹었더니 좀 편해졌어요 맛있게 잘 먹었습니다"
2637,주시브로스-그랑서울점,2020년 12월 16일,5,5,5,"
            쉬림프누들/1(토핑 추가(삶은계란,계란후라이)),쉬림프누들/1(토핑 추가(아보카도)),연어스테이크/1(토핑 추가(아보카도)),비프스테이크/1(토핑 추가(비프))
          ",리뷰평이  좋고 해서  처음  주문해서  먹어봤는데  넘 맛있아요  양도  생각보다  많고  든든해요  담에  또 시켜먹으려구요  찜 했어용^^
2638,주시브로스-그랑서울점,2020년 12월 14일,5,3,5,"
            비프스테이크/2
          ","같이시키면서 먹어봤는데
원래샐러드를 밥으로 안먹어봐서
양이 엄청적다고느꼈는데 맞는지모르겠어요ㅎㅎ..
고기랑 소스맛있고 야채도 싱싱한거같아요
하지만 밥파인 저에겐 포만감을주지못해서 쪼금아쉽네요ㅜ
나중에시킬땐 고기추가해서 먹을거같아용"
2639,주시브로스-그랑서울점,2020년 12월 14일,5,5,5,"
            비프스테이크/1
          ",점심시간 피크 약간 비껴 시키면 배달도 빠르고 맛있고 좋습니다
2640,주시브로스-그랑서울점,2020년 12월 13일,5,5,5,"
            비프스테이크/1,아보카도生연어 샐러드/1
          ","배송엄청 빠르네요^^ 매장에서 먹는줄요 ㅎㅎ
맛있넜어요"
2641,주시브로스-그랑서울점,2020년 12월 10일,5,5,5,"
            치킨스테이크/1(토핑 추가(삶은계란))
          ",배송빠르고 맛있어요
2642,주시브로스-그랑서울점,2020년 12월 10일,5,5,5,"
            연어스테이크/1(토핑 추가(삶은계란))
          ",배송빠르고 맛있어요
2643,주시브로스-그랑서울점,2020년 12월 10일,5,5,5,"
            비프스테이크/1
          ",맛있어요 ㅎㅎㅎㅎㅎㅎ
2644,주시브로스-그랑서울점,2020년 12월 9일,5,5,5,"
            비프스테이크/1(음료추가(자몽))
          ",배달도 빠르고 맛있고 좋았습니다. 음료선택이 더 다양하면 좋을거같아요
2645,주시브로스-그랑서울점,2020년 12월 8일,5,5,5,"
            연어스테이크/1
          ",종로에 몇년 있으면서 궁금했지만 먹어본적이 없었는데 이번에 배달로 시켜봤습니다!ㅎㅎ 깔끔하고 맛있었습니다:) 애용할게요~!
2646,주시브로스-그랑서울점,2020년 12월 8일,4,4,4,"
            아보카도生연어 샐러드/1(토핑 추가(생연어))
          ",두번째 주문입니다 채소도 추가 가능하면 좋겠네여
2647,주시브로스-그랑서울점,2020년 12월 7일,5,3,5,"
            아보카도生연어 샐러드/1
          ",전체적으로 싱싱하고 좋아요  연어가 약간부족하네요...
2648,주시브로스-그랑서울점,2020년 12월 7일,4,5,5,"
            쉬림프누들/1(토핑 추가(삶은계란)),쉬림프 로제 파스타 샐러드/1
          ",로제파스타샐러드는 별로였어요ㅠ 쉬림프 누들은 진짜 존맛!
2649,주시브로스-그랑서울점,2020년 12월 7일,5,5,5,"
            비프스테이크/2
          ",맛있고 배달 빨라요
2650,주시브로스-그랑서울점,2020년 12월 4일,5,5,5,"
            치킨스테이크/1,아보카도生연어 샐러드/1,케일 주스 （14oz）/1
          ",왕빠르고 왕마싯다!!!
2651,주시브로스-그랑서울점,2020년 12월 3일,3,5,5,"
            비프스테이크/1
          ","잘 먹었어요.
동영상보면서 먹기 편해요. 
종이도시락이 환경에 도움이되는 느낌이 들어요"
2652,주시브로스-그랑서울점,2020년 12월 3일,5,5,5,"
            아보카도生연어 샐러드/1
          ","저탄고지 다이어트 중인데 딱이에요. 
한 손에 들고먹기 펀해요. 
건강한 맛!"
2653,주시브로스-그랑서울점,2020년 12월 2일,5,5,5,"
            연어스테이크/1
          ",맛있고 좋습니다!!
2654,주시브로스-그랑서울점,2020년 12월 2일,4,4,3,"
            비프스테이크/1(음료추가(자몽)),비프스테이크/1(음료추가(오렌지))
          ","뚜껑이 헐거운지 배달하다 내용물이 뒤집어져 다시 배달함

셀러드많아서 좋았지만 고기는좀 퍽퍽했음 밥과 셀러드칸이 나눠져 있었으면 좋았을것같음"
2655,주시브로스-그랑서울점,2020년 12월 2일,3,5,5,"
            아보카도生연어 샐러드/1(토핑 추가(치킨))
          ","연어는 비리고
닭가슴살은 냉동실맛 나요...."
2656,주시브로스-그랑서울점,2020년 12월 1일,4,4,5,"
            쉬림프누들/1(토핑 추가(훈제연어)),더블힘난다치즈버거/1(음료추가(스프라이트))
          ",샐러드의 훈제 연어가 얼어서 조금 아쉬웠지만 맛있었어요 배달은 총알이었습니다 ~
2657,주시브로스-그랑서울점,2020년 12월 1일,5,5,5,"
            쉬림프누들/1(토핑 추가(삶은계란))
          ",배달원도친절하시고 빠른배송 좋아요 ㅇ.< 회사에서 속안좋아서 시켰는데 깔끔하고 양도 많고 (양에 놀람) 너무 맛있어요 자주 애용할게요 ! ㅎㅎ
2658,주시브로스-그랑서울점,2020년 12월 1일,5,5,5,"
            비프스테이크/1,아보카도훈제연어 샐러드/1(토핑 추가(훈제연어),음료추가(자몽,콜라)),비프칠리버거/1(토핑 추가(구운양파추가,양송이추가))
          ",맛있네요. 다만 포크를 넉넉히 넣어주셨음 좋았을텐데...
2659,주시브로스-그랑서울점,2020년 11월 28일,5,5,5,"
            쉬림프누들/1(토핑 추가(삶은계란,계란후라이)),카프레제 샐러드/1(토핑 추가(계란후라이))
          ",자주 먹습니다 쥬시브라스
2660,주시브로스-그랑서울점,2020년 11월 27일,5,5,5,"
            쉬림프누들/1,케일 주스 （14oz）/1
          ",냠냠냠냠~~~~👍👍👍👍
2661,주시브로스-그랑서울점,2020년 11월 27일,5,5,5,"
            연어스테이크/1(토핑 추가(아보카도))
          ",양도 넉넉하고 맛있어요~
2662,주시브로스-그랑서울점,2020년 11월 26일,4,5,3,"
            연어스테이크/1,치킨스테이크/1
          ","맛있네요! 저는 병아리콩 푹 익힌 거 좋아하는데 약간 서걱서걱한 것 말고 만족합니다. 단백질, 탄수화물, 야채 구성도 좋고요. 종종 이용할게요. :)

배달은 어떤 시스템인지 몰라 코멘트하기 조심스럽지만요, 음식 픽업(11:19) 후 20분 정도 지난 후(11:38)에 배달지연 상담 요청하니까 출발하시더라고요. 그 이유가 뭘지 너무 궁금하네요. 음식 픽업이 늦으면 이 시국에 제가 당연히 이해하고 기다릴텐데 좀 이상했어요."
2663,주시브로스-그랑서울점,2020년 11월 26일,5,5,5,"
            비프스테이크/1(토핑 추가(계란후라이)),쉬림프누들/1(토핑 추가(삶은계란,계란후라이))
          ",맛있어요 신선하고 굿
2664,주시브로스-그랑서울점,2020년 11월 24일,5,4,5,"
            연어스테이크/1,쉬림프 로제 파스타 샐러드/1,베이컨치즈버거/1
          ",맛있게 잘먹었습니다. 처음 주문하는데 쉬림프 로제파스타와 햄버거가 기대보다 훨씬 맛있어서 좋았습니다!! 근데.. 연어스테이크는 원래 샐러드에도 소스가 없는건지 뭔가 조금 아쉬웠어요. 연어에라도 소스가 좀 더 있으면 좋겠네요^__^ (햄버거 존맛 추천이용)
2665,주시브로스-그랑서울점,2020년 11월 24일,4,4,5,"
            비프스테이크/1(토핑 추가(삶은계란),음료추가(오렌지))
          ",감사합니다. 다먹어서 사진없네요
2666,주시브로스-그랑서울점,2020년 11월 22일,5,5,5,"
            치킨스테이크/1,비프스테이크/1
          ",배부르고 맛있어요!
2667,주시브로스-그랑서울점,2020년 11월 22일,5,5,5,"
            아보카도生연어 샐러드/1,프로틴 케일 （14oz）/1
          ",친절 맛도 좋고 매번 이용하고 싶네요
2668,주시브로스-그랑서울점,2020년 11월 22일,5,5,5,"
            연어스테이크/1(토핑 추가(아보카도)),과일&치즈 샐러드/1
          ",와우 가성비 갑이에유!!!!!!
2669,주시브로스-그랑서울점,2020년 11월 21일,5,4,5,"
            쉬림프누들/1,비프스테이크/1
          ",너무맛있었어요ㅎ 딱 먹고싶던맛이고 양도 적당했어요.
2670,주시브로스-그랑서울점,2020년 11월 19일,5,4,2,"
            아보카도生연어 샐러드/1(토핑 추가(생연어))
          ",배달이 너무 늦었지만 맛있어서 좋았습니다
2671,주시브로스-그랑서울점,2020년 11월 17일,5,5,5,"
            비프스테이크/1,패스트리스토어 （270ml）/1,아메리카노/1(Hot or Ice(Ice （14oz）))
          ","역시 주시브로스는 쵝오!
배달 맛 다 좋아요."
2672,주시브로스-그랑서울점,2020년 11월 14일,5,5,5,"
            비프스테이크/1,카페라떼/1(Hot or Ice(Hot （13oz）))
          ",배달음식 처음으로 안남기고 다 먹었네요. 여기 사장님 배우신분같아요. 맛있으니까요. 재료들간의 조합 밸런스가 너무 좋은거같아요. 소스 뭔지 알고싶네요 너무 맛있어요.  그런ㄷㅔ 다만.. 커피. 우유적게 요청했는데 반영은 잘 안된것 같아요. 그치만 간만에 배달음식 기분좋게 먹었습니다! 감사합니다! 번창하세요!!!!!!
2673,주시브로스-그랑서울점,2020년 11월 10일,5,5,5,"
            장어스테이크/1
          ",장어가 정말 맛있어요
2674,주시브로스-그랑서울점,2020년 11월 7일,5,5,5,"
            치킨스테이크/1,비프스테이크/1
          ",양도 푸짐하고 맛도 있었어요~ 샐러드이지만 한끼로 풍성하고 충분하네요^^
2675,주시브로스-그랑서울점,2020년 11월 1일,5,5,5,"
            치킨스테이크/1,비프스테이크/1
          ","맛있게 잘 먹었습니다 
번창하세요"
2676,주시브로스-그랑서울점,2020년 10월 29일,5,5,5,"
            비프스테이크/1,베이컨치즈버거/1
          ","사진을 못 찍었어서 아쉽지만..ㅠ 샐러드도 든든하고, 버거는 수제버거 나름 여기저기서 많이 먹어본 아이가 먹고는 패티가 훌륭하다고 말하는거 보니 맛이 좋은것 같아요. 잘 먹었습니다."
2677,주시브로스-그랑서울점,2020년 10월 26일,4,4,5,"
            아보카도치킨 샐러드/1(토핑 추가(아보카도))
          ","둔든한 한끼로는 좋은거 같아요.
가격만 조금 저렴했우면 하는 아쉬움이 ㅎㅎ"
2678,주시브로스-그랑서울점,2020년 10월 23일,5,5,5,"
            장어스테이크/1,비프스테이크/1
          ","장어가 도톰하고 달짝지근하니 맛있어요
스테이크는 얇은 고기네요
밥과 야채, 곡물이 있어 한끼 식사로 먹기 좋네요"
2679,주시브로스-그랑서울점,2020년 10월 22일,5,4,5,"
            비프스테이크/1(토핑 추가(비프)),비프스테이크/1,더블베이컨치즈버거/1
          ","맨날 먹고싶은 맛집을 찾았다! 건강한 한ㄲㅣ로 최고!
다만 토핑 추가한게 티가 안나네욧 ㅎㅎ"
2680,주시브로스-그랑서울점,2020년 10월 22일,5,5,5,"
            카프레제 샐러드/1(토핑 추가(비프))
          ","맛있어요~ 양도 푸짐하고 배달도 빨라요 
다이어트하려다 입맛 돋구는 샐러드집을 찾은것 같아요 ㅋㅋ"
2681,주시브로스-그랑서울점,2020년 10월 19일,5,5,5,"
            연어스테이크/1(토핑 추가(구은연어))
          ",포장 재질이 좋네요. 맛도 좋습니다
2682,주시브로스-그랑서울점,2020년 10월 19일,5,4,4,"
            비프스테이크/2(토핑 추가(아보카도)),연어스테이크/1(토핑 추가(흑돼지))
          ",맛있어요~ 최고입니다
2683,주시브로스-그랑서울점,2020년 10월 14일,5,5,5,"
            쉬림프누들/1,파인애플&애플 주스 （14oz）/1
          ",쉬림프누들 맛있어요..소스가 짱맛있구 새우도 맛있고 누들도 맛있고 채소도 신선하구 짱짱짱
2684,주시브로스-그랑서울점,2020년 10월 14일,5,5,5,"
            아보카도生연어 샐러드/1
          ",신선하고 맛있고 배달도 빨라요. 감사합니다~
2685,주시브로스-그랑서울점,2020년 10월 10일,4,4,5,"
            비프스테이크/1,카프레제 샐러드/1(토핑 추가(아보카도))
          ",먹는 게 급해서 사진을 깜박했는데 깔끔하고 맛있게 왔습니다 저희는 두 개 시키고 포크도 두 개 받았어요 ㅎㅎ 카프레제 샐러드가 생각보다 맘에 들았어요 치즈가 많이 들었더라구요 번창하세요
2686,주시브로스-그랑서울점,2020년 10월 10일,4,4,5,"
            쉬림프누들/1(음료추가(자몽)),H.I.M치즈버거/1(음료추가(자몽)),베이컨치즈버거/1
          ",배달은 빠르고 좋았어요 .. 그런데 메뉴를 3개 주문했는데.. 포크를 하나밖에 안주셔서 좀 당황했습니다.. 다음부터는 신경써주세요...!
2687,주시브로스-그랑서울점,2020년 10월 9일,5,5,5,"
            비프스테이크/1(토핑 추가(치킨)),더블베이컨치즈버거/1(음료추가(콜라)),오렌지&애플 주스 （14oz）/1
          ","다 좋은데 
포크가 하나밖에 없어서
먹는동안에 너무 너무 불편해서
별 뺐어여......아.....포크!!!!!!"
2688,주시브로스-그랑서울점,2020년 10월 5일,5,5,5,"
            치킨스테이크/1,과일&치즈 샐러드/1,오렌지&애플 주스 （14oz）/1
          ",야채 신선하고 양도 적당히 넉넉하고 맛있어요~
2689,주시브로스-그랑서울점,2020년 9월 21일,5,5,5,"
            햄&치즈 샐러드/2
          ",빠르고 맛남 항상 시켜먹는 곳
2690,주시브로스-그랑서울점,2020년 9월 2일,4,4,2,"
            쉬림프누들/1,비프스테이크/1,연어스테이크/1
          ","배달시간도 많이 걸리고
배달하시는분이 배달장소를 찾지못해서
시간이 더 걸렸습니다"
2691,주시브로스-그랑서울점,2020년 8월 31일,4,4,5,"
            아보카도生연어 샐러드/1
          ",연어가 좀비리긴 했어요. 가격대비 양이 좀 적네요 ㅜ
2692,주시브로스-그랑서울점,2020년 8월 30일,5,5,5,"
            쉬림프누들/1,아보카도치킨 샐러드/1
          ",ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ
2693,주시브로스-그랑서울점,2020년 8월 22일,5,5,5,"
            비프스테이크/1
          ",맛있어요! 배달도 짱빠름
2694,주시브로스-그랑서울점,2020년 7월 24일,5,5,4,"
            과일&치즈 샐러드/1,H.I.M치즈버거/1
          ","맛은 있는데 날씨 때문에 배달이 한시간반이 넘게 걸린다면 미리좀 야기해주시지 그럼 다른곳 주문 했을텐데
햄버거는 다식어서 맛이 없었어요"
2695,주시브로스-그랑서울점,2020년 7월 19일,5,3,4,"
            비프스테이크/1,연어스테이크/1
          ","맛있었어요.
흑초탕수육은 건강한 신맛이느껴졌고, 가지요리는 밥과함께 먹으니 꿀조합이었습니다.
시그니쳐메뉴라는 삼겹+짜장은 식어도 맛있더라고요!
별을하나 뺀이유는 저희 식구가 5명이었는데, 
가격대비 양이 약간 아쉬웠고요, 모자르다기 보다는 , 약간 아쉽다 정도?
움... 플레이팅 잘해서 먹으면 더 맛있을뻔 했어요!"
2696,주시브로스-그랑서울점,2020년 7월 17일,5,5,5,"
            치킨스테이크/1,과일&치즈 샐러드/1,딸기 주스 （14oz）/1
          ",건강한 맛 비타민 단백질 제대로 챙겨먹는 기분이라 좋습니다
2697,주시브로스-그랑서울점,2020년 6월 17일,5,5,5,"
            쉬림프누들/1
          ",맛있어용 배달도 빨라요
2698,주시브로스-그랑서울점,2020년 6월 9일,5,5,5,"
            비프스테이크/1(토핑 추가(치킨)),카프레제 샐러드/1(토핑 추가(비프)),케일 주스 （14oz）/1,딸기 주스 （14oz）/1
          ",먹느라 바빠서 사진을 못 찍었네요~~ 맛나게 잘 먹었습니다~~
2699,주시브로스-그랑서울점,2020년 6월 8일,5,5,5,"
            쉬림프누들/1,비프스테이크/1
          ","샐러드 치곤 양도 괜찮고 맛있었어요! 채소만 많은 게 아니라 골고루, 간도 적당해서 좋아요. ☺️ 또 시키려구요"
2700,주시브로스-그랑서울점,2020년 6월 5일,5,5,5,"
            아보카도치킨 샐러드/1(토핑 추가(치킨))
          ",배달도빠르고 맛있어요!
2701,주시브로스-그랑서울점,2020년 6월 2일,5,5,5,"
            비프스테이크/1(토핑 추가(삶은계란))
          ",샐러드 맛있었어요 소스 좋구 고기도 배달이 조금 늦은거  감안하더라도 따뜻하게 왔구 무엇보다 고기 밑에 밥이 있어서 놀랐네요 잘 먹었습니다
2702,주시브로스-그랑서울점,2020년 5월 30일,5,5,5,"
            아보카도生연어 샐러드/1(토핑 추가(연어,쉬림프),음료추가(자몽))
          ",깔끔하니 맛있어요ㅎㅎ 식사대용으로 짱입니다ㅎ
2703,주시브로스-그랑서울점,2020년 5월 26일,5,5,5,"
            아보카도生연어 샐러드/1,케일 주스 （14oz）/1
          ",ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ
